VideoID,CommentsTotal,CommentsClean,CareScore,FairnessScore,LoyaltyScore,AuthorityScore,SanctityScore,CIIndex,NarrativeLabel,SilhouetteScore,VideoCommentAlignment,CollectiveAction
a3uZktQnDD4,312.0,52,0.0933162045154381,-0.3054381050050914,-0.1357171439656986,-0.2318297309469841,0.7400507987451658,0.9439655172413792,Good health (personal),-0.030020114,0.49895254,0.0096153846153846
jIcwSHmaBrw,166.0,133,-0.1683879832893797,-0.2628889801731184,-0.1503146289076795,-0.1170187709139849,-0.166600532888131,0.7913907284768211,Good health (personal),0.022365104,0.41468385,0.012610360357625
1Imci3bumD0,,0,1.06448170187222,3.709551235681155,0.0100334785807981,-0.2909203703357348,0.5796947265789497,0.6730769230769231,Noise,,,
4ZALHN1AeTc,103.0,0,0.2758094447015426,-0.1064833416385235,0.6086548705013802,0.2399899365362265,5.2365513963274966,0.9,Good health (personal),-0.0010570842,,
paxMmUlDrGU,36.0,31,-0.150221110633536,0.2649817323252521,-0.1292313142551389,-0.311647369852394,-0.274334666566651,0.1785714285714285,Educate (inform),-0.026261821,0.6543733,0.0066745537792602
NZ30jJM9Mrg,,0,1.1788483146269049,0.2035441810639199,0.3945121376203477,-0.0273834749693324,-4.05825203647688e-05,0.7121212121212122,Noise,,,
r9xgvFq6BhA,,0,-0.0122871054915811,-0.18874970499486,0.5663732195216081,-0.2920322182992698,-0.0851197035233593,0.2428571428571428,Educate (inform),-0.048596237,,
6jlxC3WqGR8,,0,0.6499818155469821,2.0387785298139423,2.635807488638369,-0.3874445418711322,-0.1196978606820573,0.7102272727272727,Noise,,,
xp0b3meIRFM,,0,0.5825087251540748,1.4191460020562865,-0.1587928942165413,-0.2189048919085532,0.4288304340362843,0.8186813186813187,Noise,,,
S7XWRkM0b6U,705.0,32,-0.0672521691891063,-0.0501392257601423,-0.1090258285954483,0.4712186003057192,3.491982083138143,0.9,Good health (personal),-0.003889742,0.36097655,0.0011348684210526
j3K4IFYKCrg,128.0,70,1.1079870592363488,0.0789042829782776,0.3088395063314694,1.4310697348403516,1.0898453209505428,0.8255813953488372,Choose (personal),-0.041690897,0.52099305,0.0042280964733216
a_UEzvuOJdI,1339.0,98,1.401357878294774,5.39549483222006,-0.1383614608326303,0.3829908055678636,6.674440301923379,0.703125,Choose (personal),-0.2195185,0.82301164,0.0069239263395767
LVa36pfGtb8,,0,1.499142522748547,2.322597386477276,-0.109867473829873,2.1602885646849868,20.407311127912056,0.9261904761904762,Noise,,,
yWAs3-NXOqE,147.0,118,-0.0895611674679069,-0.2665753216507071,-0.1425977598192326,-0.1345348571666656,-0.0562602463785573,0.6742424242424243,Good health (personal),-0.049911164,0.6612134,0.0128977312717141
bL0XKVY2rT8,261.0,62,1.38820698389903,1.2138891789324917,-0.0986772507410557,0.7897865967024168,1.3709481703833142,0.6481481481481481,Choose (personal),-0.0758244,0.3106441,0.0058535750276173
1z3zO6KC920,,0,1.553457041809579,10.388149865437075,0.6819284727172855,-0.225801719591645,7.549331866372744,0.7327586206896551,Choose (discuss),0.19427064,,
vxisqsOJeCk,0.0,0,0.2310949966145869,1.0530687164702248,-0.0627651917291775,-0.3065052656033055,0.091429096277858,0.6428571428571428,Good health (personal),-0.20545033,,
xrtS_4Mhres,,0,1.2953703830547638,1.723478630324014,0.1158362107872571,-0.3234321554011858,0.2741722232316468,0.7574257425742574,Noise,,,
8qw1IaoaH94,,0,-0.0838166105639083,-0.1739360087567162,-0.1477608173261694,-0.4116802992658473,3.966908182368559,0.86,Noise,,,
AryzLEgrR28,408.0,173,-0.0581979978404511,0.0885946719589942,0.0837518633947248,-0.205456898972882,0.313711980454552,0.7916666666666667,Good health (personal),-0.09925928,0.71621,0.0064974150836431
SKDY1XSJBDM,280.0,118,-0.0897116781646834,2.74996137851038,-0.1469361568902067,-0.3625018999256738,0.169227562122684,0.892578125,Good health (personal),-0.1265824,0.5192905,0.0069081850637827
3COF5AjqQps,914.0,57,1.4942211970142074,13.254915073663064,-0.072871634388475,0.2442757411083322,8.691805694516605,0.6875,Choose (discuss),0.1464842,0.8045876,0.011315545708189
CdN_uQhNfjI,,0,-0.1004500606478844,0.0620793346263682,0.3451064392175956,0.4784375882065628,0.0777958232621046,0.6265822784810127,Noise,,,
yc8nkYgA4AM,747.0,109,1.2196672430786992,1.338423918600102,0.7274707919975386,-0.3141883169438175,0.370999021225111,0.8628048780487805,Good health (benefits),-0.034342438,0.1813239,0.0045889851155108
kBPFkRZha7s,,0,0.6175183503843814,1.9554631727430536,-0.0834999078771147,-0.2060551719133515,0.398412268348839,0.9025974025974026,Noise,,,
tg9LrmXj6IQ,614.0,108,0.6422115805954561,2.935089105138636,3.892732479500651,3.182740082124828,1.5333450714341068,0.8118279569892473,Choose (personal),-0.14446294,0.68436605,0.0103704802843648
RcQovLEhVdY,294.0,128,-0.1810425789043555,-0.2823823075318353,-0.1852667926941389,-0.3602007596142914,-0.4678602860474991,0.8863636363636364,Good health (personal),-0.0010684376,0.59435284,0.0058798661155172
0ac_4JlT3yA,183.0,135,-0.1765702043136041,-0.2893471098771235,-0.0982490112564299,-0.1317748304095494,-0.1284516802050583,0.6671826625386996,Good health (personal),0.011191315,0.52118564,0.006579824927368
_5Ls58RTX3M,443.0,137,-0.1742545304490095,0.0822406760804072,-0.0908132947893323,-0.2316857320473011,-0.3045701920368637,0.9157142857142856,Good health (personal),-0.015533955,0.62871945,0.0089309177774101
zO5xPaBFBNM,389.0,114,0.3832742603191438,0.6393962417740031,-0.0768414882928218,-0.3363902047121679,1.8255641338404724,0.7837209302325581,Good health (personal),-0.080135986,0.57435733,0.0072189970648584
k0PSmzKEuHo,,0,-0.0288166355094977,-0.3100867773424748,-0.1078054699655302,-0.3281551288816229,1.2679293480593643,0.9797297297297296,Good health (personal),-0.03718508,,
MGWiptlw-Ys,288.0,118,-0.165873409093697,-0.0073600023535196,-0.1254364594157964,-0.2082202175708734,-0.1663028648201531,0.7162162162162162,Good health (personal),-0.11923289,0.5919927,0.0065317954821455
uimZT1ZjemA,430.0,133,0.1279846602917733,0.6131814528158072,-0.0188719409293834,-0.4163156322676329,0.8115550855617321,0.9885245901639343,Good health (personal),-0.13532637,0.6995727,0.012654015422128
6VbSKhpMtNI,23.0,23,-0.0923480288729959,-0.174974857989942,-0.1889009475922887,-0.3728455433763983,-0.4807552969532492,0.9406779661016949,Good health (personal),-0.00786555,0.664441,0.0023480250721321
YcxwLrTCRhg,,0,1.4492836902934372,3.4949472693483696,0.3110355644815454,0.4709080285161648,0.7045167439137638,0.6616379310344828,Noise,,,
g7CIjySLsoc,135.0,0,-0.1627703736974516,-0.1933284891019648,-0.1694213971519688,-0.3794327227078558,-0.2306253290723321,0.79,Good health (personal),-0.07861669,,
_owH-zoKYWg,316.0,116,0.4078719652205368,0.7245660462615883,0.4202861017885607,0.0935565578477373,0.2273002804875051,0.25,Educate (inform),-0.0129503785,0.6178151,0.0062475977018705
0VoMMeoj8qI,577.0,166,1.54553262690642,10.409792029437543,2.978601792575974,0.5252436898843409,4.751250139820939,0.6044776119402985,Choose (discuss),0.15107504,0.7681679,0.0117224657370053
6KkU1h2Ia7s,30.0,28,-0.1554669107122507,-0.2339666834944289,-0.0756993824898601,-0.2892643925586846,-0.1058741329544523,0.922907488986784,Good health (personal),-0.017935626,0.39473104,0.0173337958015732
lxdJYoyM_Sw,612.0,138,1.1189942894478262,0.4639987393308133,-0.1665832551110993,-0.11115969606682,0.230123087350534,0.97,Good health (benefits),-0.067510284,0.7784753,0.0079880590926802
IeVoIQm6RIg,22.0,18,1.425569794890666,0.3465691219234051,-0.0543688848128942,-0.4061669873268959,1.0347961702332156,0.25,Educate (inform),-0.013181622,0.505738,0.0074074074074074
ce2V1V_05rE,109.0,82,0.2808014659335754,0.0216973789631136,1.6317270069653165,0.5875360368657853,4.207741091221313,0.9816753926701572,Good health (personal),-0.009061221,0.41763058,0.008907312546758
l-JPE4eHbAA,663.0,115,-0.1153836732027251,0.3386005956114828,-0.1832988620127669,-0.1256951160999981,-0.228896438202429,0.689873417721519,Good health (personal),-0.0108984,0.6495126,0.0067747187055844
4KUO7iOnwC4,,0,-0.10947743753013,-0.0874138724477843,5.412498402476741,-0.2314230546286209,-0.2700835059915088,0.6910112359550562,Noise,,,
fNBlDZTf61Y,739.0,123,1.3123802292205236,2.435078308512082,-0.0835259271428437,-0.2601329548692396,2.287468340443328,0.925,Good health (benefits),-0.08694146,0.62244487,0.0046408658516312
8034YxnLm-8,220.0,124,0.5882101772194701,-0.0612189558039005,-0.0912551748854888,-0.1378826306288942,1.5494678461293545,0.79292343387471,Good health (benefits),0.01243201,0.19808275,0.0067441038588259
fnwjTG0trmw,498.0,15,1.415854694558036,0.4357343666115554,-0.0169312226370365,0.913337040194961,0.303599646905647,0.9657894736842104,Choose (personal),-0.055338055,0.36220524,0.0129777777777777
IlVVJbaY8x0,,0,1.4709158179227464,1.8448368792763967,0.5603085967516301,-0.3006342865408823,10.0009558976727,0.9782608695652174,Noise,,,
2w9YdEpT2FM,61.0,51,1.3657136857173242,2.5558880308670475,4.994189374824043,0.0519777368016953,2.21429786746972,0.625,Choose (personal),-0.18549497,0.73224604,0.0093891656828402
PtFYhMgj5sc,,0,1.537385705538867,12.5209426476676,3.4727262339590883,2.7056867895607515,27.606837108973725,0.7346153846153847,Noise,,,
CacXDtGUY4A,20.0,16,0.4020517611059807,1.2897652798895003,0.7355349976332564,0.4455143948014904,1.8497596212378629,0.6989795918367347,Good health (personal),-0.010584053,0.31139076,0.0041285569105691
TZ_TzvdVQ1E,652.0,100,-0.1586209790312575,-0.3039504168186225,-0.1831792066601978,-0.3731506606621768,0.0634996772462717,0.336734693877551,Educate (inform),-0.012509697,0.58543843,0.0074504647807946
iRWODR6nso8,549.0,78,-0.1590739040134792,-0.2271498818856301,-0.1026468293092573,0.7631561781798253,-0.0293738169959368,0.8020833333333333,Good health (personal),-0.07340964,0.5056126,0.0148475737384188
2e9sLsCowaE,614.0,117,-0.1156365097990095,0.5002554960082553,-0.2050713935152372,-0.2203786701208795,0.3377778680450479,0.125,Educate (inform),-0.024005467,0.6958872,0.0064125956379759
EFJaVG5Wby0,1000.0,110,0.0427877864847988,2.600714682332451,0.8210442398645897,-0.1667636300405877,0.1931091861951328,0.15,Educate (inform),-0.022038162,0.57410043,0.003909186724643
l-TOMRDzSOk,620.0,38,1.5592330901824416,4.613948774137254,1.5017897996677154,1.826348532638246,3.526491948409084,0.6016949152542372,Choose (personal),-0.1131722,0.6378209,0.0089456711190868
8hnmyy57slI,0.0,0,0.1983303675630988,0.1296762707611339,-0.157172024746295,-0.2647244173928489,-0.1657558124456358,0.9329268292682926,Good health (personal),-0.12055241,,
ENlOXtZVjH0,4.0,3,-0.0551980346630266,-0.2139943373505237,-0.1256098523532866,-0.4191329217450908,0.4032838318446091,0.99645390070922,Good health (personal),-0.026068743,0.3288253,0.0
EuHGVNDOnIw,22.0,20,0.5170955473127428,0.5365467801524961,-0.1089934995430567,-0.3887849144042665,0.4712134970139004,0.9343220338983051,Good health (benefits),-0.008158312,0.57506305,0.0074319083694083
OAtLUzaH3SM,,0,0.1740091392339384,0.5202397800328638,0.8858573359530039,-0.3909181899696202,0.1752968951125319,0.9942528735632185,Noise,,,
Jxij-j9-kjU,5.0,4,0.061889107918665,0.031949464251826,-0.0646892521847349,-0.3710446911082695,0.080569893349514,0.8968253968253967,Good health (personal),-0.076697074,0.4958876,0.0138849568510585
1YN05A6F-40,0.0,0,1.4794346343007134,7.462232911204557,0.4728868008211442,2.329999708088355,2.997825531932082,0.8928571428571428,Choose (personal),-0.077364884,,
7HtJ1tvRLfg,0.0,0,1.4411661407766514,2.44675424421549,-0.0177556937793993,-0.3473834221467695,0.833479235358874,0.9722222222222222,Good health (benefits),-0.003788599,,
Lfo49D4pUXk,2.0,1,-0.1172613270970582,0.3167577882625018,-0.1485984128247905,-0.3956064986431659,0.8659581625548517,0.981958762886598,Good health (personal),-0.13906367,0.47202224,0.0
BWiirTK5UKE,9.0,7,0.6809190666204358,0.5470997036579622,-0.1566982286019646,-0.3939549083923986,0.0226287378530382,0.9716981132075472,Good health (benefits),-0.097969085,0.196242,0.006613443388248
rBxsN-N_k8Y,1.0,1,-0.0306283390007675,0.6129222250876356,-0.1551317839097687,-0.3865253096606721,0.4501569071242028,0.9901185770750988,Good health (personal),-0.13777907,0.17769669,0.0
OtObDQ09Ap0,1.0,0,0.732724349717243,2.11065996952163,0.5471503970920834,0.724372359700199,0.540725427463237,0.75,Good health (personal),-0.09322398,,
kokuqSKi5c8,,0,0.0547792854055276,-0.2831280356001732,0.8249746633384646,-0.3748579059900677,-0.0656994008547697,0.8986636971046771,Noise,,,
O9lo2s2c1LQ,1.0,1,-0.1425233114039722,-0.3235958389366496,7.880415775935115,2.313699689098548,-0.3026538287984662,0.6428571428571428,Choose (personal),0.0001420587,0.21491323,0.0039840637450199
We4uaDmebNc,1.0,1,0.3102455083996715,0.4162547886480645,0.2492474030638947,-0.3518535315306706,-0.1144188864330066,0.908450704225352,Good health (personal),-0.09922996,0.2708099,0.0
vxsVlrRpg7E,5.0,3,1.4982841486670848,0.0211677283470212,-0.0602518660333629,-0.3302999545979546,1.1927639516381687,0.8488372093023255,Good health (benefits),0.012591236,0.62521297,0.0196078431372548
aNu3qhoipOk,108.0,88,0.7384756929615341,-0.2739538557977921,-0.157659610642568,-0.408821646468089,-0.3396641435916027,0.924390243902439,Good health (benefits),-0.03633568,0.6695216,0.0048970712621353
ICFPGH_ZVz0,2.0,0,-0.1089328916103842,0.0796985052903832,-0.1349600154555356,-0.4155414755036538,1.0643399808005038,0.9863636363636364,Good health (personal),-0.110512055,,
lkh9SeAcTo0,9.0,8,0.0536438647704957,0.1659500375599421,-0.0704979958970325,-0.3674359100710604,-0.2532436475992116,0.9695121951219512,Good health (personal),-0.18019259,0.70649,0.0107233044733044
AnFW4FkBz4k,6.0,6,1.1990364123510815,1.2700156051107028,-0.0501791864688805,-0.2984623605531589,2.8219675032542457,0.9035087719298244,Good health (benefits),-0.055287104,0.5566402,0.0
66p--eT8Tuk,,0,0.4226744517876307,-0.2984636110571078,3.930688943808253,0.9009819192912676,0.4977680180067095,0.6607142857142857,Noise,,,
36jXh01o8QU,101.0,21,0.1784592328979918,0.3916319586522535,-0.1449166293624431,-0.3022280734055826,-0.353376278826,0.8278688524590163,Good health (personal),-0.107369415,0.49621522,0.0077502318289698
oEbpR7f4ibs,148.0,94,-0.1620729053473976,-0.1465271056555701,-0.139761304212253,-0.2181570411636615,-0.2647083794825799,0.8775933609958506,Good health (personal),-0.15243712,0.5051028,0.0069794657193954
2dVdF3lq7qM,0.0,0,1.4165772705859805,2.359537971771821,1.0982509500817863,-0.427761540023065,1.411985101722635,0.868421052631579,Good health (benefits),-0.08990551,,
p_oHTmvW_HE,55.0,47,-0.1470643224348371,-0.2825749349285868,-0.0354628595631929,-0.1228990609100465,0.1751270147947258,0.8043478260869565,Good health (personal),-0.017852737,0.51217866,0.0080400490935
Gv8nXxK44OU,,0,0.4857487646487228,0.0065038805901798,-0.154352708814359,-0.1310615057166286,0.0493529126565631,0.7685185185185186,Noise,,,
Y0ktf8bLpro,5.0,4,0.7155792398554689,1.9698433373256687,1.0829862568257551,0.3645195591495886,0.978150371035602,0.8076923076923077,Good health (personal),-0.19839035,0.55158496,0.0
HZWmnNRrOdY,11.0,10,0.0633891563020651,-0.112424348436268,-0.1465387493176826,-0.2778495324129031,-0.0248053199871329,0.7952380952380953,Good health (personal),-0.14871833,0.35598356,0.0166666666666666
SsPnZMrqmGs,64.0,47,0.2945758486642267,0.6044166209500784,-0.1274081472883176,-0.3620326881999854,0.7330163945454524,0.8377192982456141,Good health (personal),-0.11543827,0.64213586,0.0029290586764491
Bzo48Zny4GE,0.0,0,-0.1671785897639676,-0.2511131032135035,-0.1578870956602664,-0.3141187720206751,-0.0160948010695814,0.987603305785124,Good health (personal),0.0057094726,,
uEpwaCostPo,0.0,0,0.4309670568225135,2.1348815490507045,0.2284096882529439,-0.3882045599871661,1.3225298637329566,0.975,Good health (personal),-0.23010221,,
YcPjx2xVhR0,,0,1.3371102054159123,1.0698450618874953,3.0885203412607964,-0.2604077470278852,2.1874703676817866,0.0789473684210526,Noise,,,
zFksrWD9-zw,11.0,8,1.312177351488419,-0.0754790532039641,0.044765940184599,-0.3013302668687265,0.0628988671889644,0.7857142857142857,Good health (benefits),0.035667982,0.31401804,0.0
uCxMW2fPmKg,1.0,1,0.2342125095367896,2.632702043468088,-0.1148402970050999,1.1139077085616722,3.7433003827177047,0.9285714285714286,Good health (personal),-0.16948631,0.6496526,0.0
JqyLVAgQLWs,,0,1.4972194769654965,0.4015099661920667,-0.0133443154214168,0.0618115372582535,1.6520146276768937,0.9825870646766168,Noise,,,
wI2flVZTccY,,0,1.5230410564806425,1.4647392864676168,10.143233075029787,-0.3280972058792451,0.5399845605216941,0.9444444444444444,Noise,,,
w3kIvlKfOic,,0,1.247241871443164,12.445986886663754,-0.1391177633343574,-0.3831748567930799,32.66601529519328,0.675,Noise,,,
126eejTs0MM,25.0,22,0.0209822242218196,0.0577324787235808,-0.1310059474901848,-0.2380773339258264,0.1904271912399741,0.9439655172413792,Good health (personal),-0.11317385,0.58020777,0.0084273546622944
wc5j0F0_ubM,0.0,0,0.0041677320345173,-0.3341944669535188,-0.0954491179950756,-0.3927406162355784,0.1235612788696027,0.8142201834862386,Good health (personal),0.030066315,,
UXHlEfb2QT0,,0,1.327846850916613,2.413511684667203,0.7702868933799784,0.0260290355580392,1.52115653614334,0.775,Noise,,,
5cJR-BPl4mE,15.0,10,-0.1500510246402201,-0.3256001529497941,-0.069037899790951,-0.1189422011928454,-0.1970630562141144,0.7307692307692308,Good health (personal),-0.00800413,0.17825322,0.0050797241973712
cLboTczFKeM,25.0,24,1.4022386775794602,4.283663483062737,-0.1431478126034661,-0.3075307410210842,5.437704793082562,0.7738095238095238,Choose (discuss),0.1286952,0.5884065,0.0093070489844683
YOwYQJn4k4w,,0,-0.1286485335855918,-0.3540621437883131,0.1875798618225555,-0.4089224734488512,-0.063093399028443,0.8245033112582781,Noise,,,
VKYQaTc8eIs,4.0,3,0.463610742959077,0.4276540698535941,-0.0994572665682952,-0.3875969665437533,-0.1143268113007557,0.926056338028169,Good health (benefits),-0.009008046,0.48381597,0.0
GAD1k0Oi7As,2.0,2,0.1832456511746529,-0.071122650619643,-0.0628261327959995,-0.3771048983898435,1.0603578728975844,0.9698581560283688,Good health (personal),-0.14552478,0.1614932,0.0
QY0eR7jx_NQ,6.0,5,0.1136708614734084,0.2490454767677972,-0.0803424103247383,-0.3657917790934392,-0.1362678358761333,0.932741116751269,Good health (personal),-0.21328127,0.45863864,0.0
z987OXLMzf4,6.0,5,-0.023350140438325,0.1501429429879425,-0.1228639766019343,-0.3406977363909808,-0.2398965662921887,0.921875,Good health (personal),0.0030048687,0.44506317,0.0105263157894736
cVyNBW3LlQw,1.0,1,0.0830278098293819,-0.3380213457277639,-0.1018692915073254,-0.3848627769097861,0.2869317451461512,0.9359504132231404,Good health (personal),-0.018756812,0.26775786,0.0
JpNesJyizNI,7.0,7,0.8688370329328678,3.727284513644943,-0.1617607998882135,-0.259009384507239,1.6765266209819478,0.7790697674418605,Good health (benefits),-0.1723587,0.66587484,0.0109890109890109
VX65nwg2Vx4,0.0,0,0.0057123173346299,0.04480067434715,-0.1043512518272568,-0.0815417214252196,1.0048285271485924,0.7849162011173184,Good health (personal),-0.123153664,,
Oc3DZl021rE,0.0,0,0.7038243900610565,-0.1576137194545138,-0.0687546821485122,-0.3487694354794811,0.3694599055457883,0.9396551724137931,Good health (benefits),-0.025999516,,
